trials.thisTrialN,trials.stepSize,trials.intensity,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,sound_1.started,sound_1.stopped,trials.response,key_resp.rt,key_resp.started,key_resp.stopped,question_text.started,question_text.stopped,level_text.started,level_text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,space,1.0080914000282064,10.647145399998408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
,,,,,,,10.647145399998408,None,11.685009500011802,None,space,0,0.4549183999770321,11.685009500011802,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
,,,,,,,,,,,,,,,,12.167537900037132,None,space,1,0.6338786000269465,12.167537900037132,None,,,,,,,,,,,,,,,,,,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
,,,,,,,,,,,,,,,,,,,,,,,12.817260699986946,None,space,1,0.5329093000036664,12.817260699986946,None,,,,,,,,,,,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
0,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.36645356999361,None,0,0.5114217000082135,13.370976400037762,None,13.370976400037762,None,13.370976400037762,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
1,0.3,0.19952623149688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.915772240026854,None,0,0.14994039997691289,13.91175969998585,None,13.91175969998585,None,13.91175969998585,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
2,0.3,0.39810717055349726,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.082285670010606,None,0,0.11363319994416088,14.082456700038165,None,14.082456700038165,None,14.082456700038165,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
3,0.3,0.7943282347242815,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.215786770015256,None,0,0.12691319995792583,14.21555870003067,None,14.21555870003067,None,14.21555870003067,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
4,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.365353069995763,None,0,0.1233426000108011,14.365004500024952,None,14.365004500024952,None,14.365004500024952,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
5,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.515210370038403,None,0,0.12300019996473566,14.514955100021325,None,14.514955100021325,None,14.514955100021325,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
6,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.664995669998461,None,1,0.20424789999378845,14.664689199998975,None,14.664689199998975,None,14.664689199998975,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
7,0.3,0.5011872336272724,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.897911470005056,None,1,0.2734512999886647,14.898315500002354,None,14.898315500002354,None,14.898315500002354,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
8,0.3,0.25118864315095807,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.197945570020238,None,1,0.12158839998301119,15.197916000033729,None,15.197916000033729,None,15.197916000033729,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
9,0.3,0.12589254117941676,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.347868670040043,None,1,0.09542729996610433,15.34767390001798,None,15.34767390001798,None,15.34767390001798,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
10,0.3,0.06309573444801934,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.464519570028642,None,1,0.14262980001512915,15.464368999993894,None,15.464368999993894,None,15.464368999993894,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
11,0.3,0.031622776601683805,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.630785569985164,None,1,0.11027539998758584,15.630788700014818,None,15.630788700014818,None,15.630788700014818,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
12,0.3,0.01584893192461114,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.764120470004855,None,1,0.14070589997572824,15.763881299993955,None,15.763881299993955,None,15.763881299993955,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
13,0.2,0.007943282347242819,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.930400470009772,None,0,0.894088200002443,15.93041600001743,None,15.93041600001743,None,15.93041600001743,None,,001,2020_Oct_20_1522,headphone_calibration,2020.1.3,60.070342368065184,
