desired_db,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,press_space.started,press_space.stopped,title_text.started,title_text.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,text.started,text.stopped,sound_1.started,sound_1.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,level,date,expName,psychopyVersion,frameRate,
,,,,,41.390018900000086,None,41.390018900000086,None,space,1,0.337681099999827,41.390018900000086,None,,,,,,,,,,,,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
30,0,0,0,0,,,,,,,,,,41.81484810000029,None,41.81484810000029,None,41.823501550000174,None,space,1,0.9800950000003468,41.81484810000029,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
35,0,1,1,1,,,,,,,,,,42.82384120000006,None,42.82384120000006,None,42.823743850000255,None,space,1,0.2685535999999047,42.82384120000006,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
40,0,2,2,2,,,,,,,,,,43.1075151,None,43.1075151,None,43.10792335000019,None,space,1,0.13748369999984789,43.1075151,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
45,0,3,3,3,,,,,,,,,,43.27428650000002,None,43.27428650000002,None,43.27407435000009,None,space,1,0.12537599999996019,43.27428650000002,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
50,0,4,4,4,,,,,,,,,,43.424301300000025,None,43.424301300000025,None,43.42422345,None,space,1,0.11857880000025034,43.424301300000025,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
55,0,5,5,5,,,,,,,,,,43.558068300000286,None,43.558068300000286,None,43.55838185000016,None,space,1,0.13978970000016488,43.558068300000286,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
60,0,6,6,6,,,,,,,,,,43.725484999999935,None,43.725484999999935,None,43.7246882500001,None,space,1,0.12367940000012823,43.725484999999935,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
65,0,7,7,7,,,,,,,,,,43.874863600000026,None,43.874863600000026,None,43.874992350000184,None,space,1,0.13283339999998134,43.874863600000026,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
70,0,8,8,8,,,,,,,,,,44.0248773000003,None,44.0248773000003,None,44.0249330500003,None,space,1,0.30931349999991653,44.0248773000003,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
75,0,9,9,9,,,,,,,,,,44.358665199999905,None,44.358665199999905,None,44.35874835000027,None,space,1,0.1734799999999268,44.358665199999905,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
80,0,10,10,10,,,,,,,,,,44.55890679999993,None,44.55890679999993,None,44.55997165000031,None,space,1,0.519012499999917,44.55890679999993,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
85,0,11,11,11,,,,,,,,,,45.09278200000017,None,45.09278200000017,None,45.092672150000226,None,space,1,0.7527718000001187,45.09278200000017,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
90,0,12,12,12,,,,,,,,,,45.87694039999997,None,45.87694039999997,None,45.87667105000014,None,space,1,5.901994500000001,45.87694039999997,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
95,0,13,13,13,,,,,,,,,,51.79937770000015,None,51.79937770000015,None,51.79941974999997,None,space,1,1.3855745999999272,51.79937770000015,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
100,0,14,14,14,,,,,,,,,,53.20149730000003,None,53.20149730000003,None,53.20076095000036,None,space,1,2.5058493999999882,53.20149730000003,None,,,0.7943282347242815,2020_Nov_02_1223,headphone_calibration_check,2020.2.4,59.89795783892097,
